axis_index,driver,team,lap,stint,compound,tyre_age,position,lap_duration_s,lap_length_m,telemetry_samples,observed_time_s,telemetry_coverage,sample_full_throttle_share,time_full_throttle_share,time_brake_share,time_drs_share,lap_speed_p99_kph,lap_speed_max_kph,lap_speed_median_kph,axis_reconstructed_time_s,axis_time_error_s,deleted,is_accurate,green_or_yellow,pace_eligible,acceleration_150_250_kph_per_100m,straight_max_speed_kph,straight_full_throttle_distance_share,traffic_ratio,traffic_missing_share,traffic_observed_time_s,lap_fraction,clean_air_share,candidate_weight,audited_candidate
29,ALB,Williams,35,3,MEDIUM,2.0,20,88.58799743652344,5215.899764155746,666,88.71399688720703,1.0,0.481981981981982,0.483136769462056,0.16457391114886316,0.0,312.64554290771486,313.0,229.37657165527344,88.61685790275376,0.02886046623032712,False,True,True,True,45.514005324531226,313.0,0.9459048436308161,0.09224022075829376,0.0,88.71399688720703,0.603448275862069,0.9077597792417063,0.8240278168089513,True
30,ALB,Williams,36,3,MEDIUM,3.0,20,88.43900299072266,5201.5121903481895,656,88.5730037689209,1.0,0.5121951219512195,0.4966524254193726,0.16800821671793278,0.0,313.5437377929688,315.0,231.0,88.32124532126757,-0.11775766945508792,False,True,True,True,43.369944553244814,314.7642517089844,0.9255911517925247,0.0,0.0,88.5730037689209,0.6206896551724138,1.0,1.0,True
31,ALB,Williams,37,3,MEDIUM,4.0,20,88.41100311279297,5210.531392342329,659,88.5460033416748,1.0,0.4931714719271624,0.47952477066247784,0.16080903623020934,0.0,314.0,315.0,229.5500030517578,88.39320377967006,-0.017799333122908934,False,True,True,True,43.800700220065316,314.7137145996094,0.9319603356216629,0.0,0.0,88.5460033416748,0.6379310344827587,1.0,1.0,True
32,ALB,Williams,38,3,MEDIUM,5.0,20,88.56900024414062,5184.919025848598,647,88.7040023803711,1.0,0.4806800618238022,0.48567148565476215,0.15512262128663287,0.0,313.6833380126953,314.0,223.34999084472656,88.21428613977972,-0.3547141043609088,False,True,True,True,41.583513964361686,314.0,0.9482074752097636,0.426125162353845,0.0,88.7040023803711,0.6551724137931034,0.573874837646155,0.3293323292834007,False
33,ALB,Williams,39,3,MEDIUM,6.0,20,88.87000274658203,5192.966919329881,669,89.00500106811523,1.0,0.476831091180867,0.4704679946238935,0.15641816271186934,0.0,318.0,319.0,220.7142791748047,88.69161340793477,-0.17838933864726414,False,True,True,True,43.6451296956611,319.0,0.956998474446987,0.40767369815876625,0.0,89.00500106811523,0.6724137931034483,0.5923263018412337,0.3508504478529123,False
34,ALB,Williams,40,3,MEDIUM,7.0,19,89.72200012207031,5196.638325949759,676,89.84700012207031,1.0,0.46893491124260356,0.474562276470807,0.17943832768108084,0.09259074017872655,328.0875015258789,329.0,222.14263153076172,89.59851773721218,-0.12348238485813567,False,True,True,True,44.6735344643888,329.0,0.9359172387490465,0.827417715697445,0.0,89.84700012207031,0.6896551724137931,0.17258228430255496,0.029784644855087906,False
35,ALB,Williams,41,3,MEDIUM,8.0,18,88.7770004272461,5192.082197131694,685,88.9020004272461,1.0,0.5065693430656935,0.5031832025924253,0.15205495724417023,0.0,313.93281127929686,315.0,224.84375,88.75032921873591,-0.026671208510180122,False,True,True,True,47.412203189383106,314.57666015625,0.9427154843630817,0.36550358532174426,0.0,88.9020004272461,0.7068965517241379,0.6344964146782557,0.402585700239561,False
36,ALB,Williams,42,3,MEDIUM,9.0,18,88.84500122070312,5198.378671509475,658,88.98100280761719,1.0,0.5151975683890577,0.5153572362851218,0.17936422514502803,0.0854227475491125,322.82267517089844,326.0,224.3357162475586,88.81830200097346,-0.026699219729664492,False,True,True,True,45.08283077481657,317.0,0.9739940884820748,1.0,0.0,88.98100280761719,0.7241379310344828,0.0,0.0,False
37,ALB,Williams,43,3,MEDIUM,10.0,15,88.39099884033203,5197.793930074178,660,88.5270004272461,1.0,0.5227272727272727,0.5155828504868094,0.18388733116925704,0.09670494736418454,334.04978607177736,336.0,227.1736068725586,88.38022079206368,-0.010778048268349494,False,True,True,True,48.73277734246144,336.0,0.9242848970251716,0.4035717896875324,0.0,88.5270004272461,0.7413793103448276,0.5964282103124676,0.3557266100565331,False
38,ALB,Williams,44,3,MEDIUM,11.0,15,88.50700378417969,5207.88558041668,673,88.6310043334961,1.0,0.512630014858841,0.5055907084100489,0.16250523046183096,0.0,314.0,315.0,227.68026733398438,88.52572238879122,0.01871860461153574,False,True,True,True,41.14161018134706,315.0,0.9409610983981693,0.0,0.0,88.6310043334961,0.7586206896551724,1.0,1.0,True
39,ALB,Williams,45,3,MEDIUM,12.0,15,88.36699676513672,5201.0347346693725,680,88.48999786376953,1.0,0.5191176470588236,0.5204655721946886,0.17082159480818354,0.0,314.0,315.0,224.5571060180664,88.27306350564014,-0.09393325949658049,False,True,True,True,40.978136857987614,314.9136657714844,0.9463339054157132,0.04588082090528299,0.0,88.48999786376953,0.7758620689655172,0.954119179094717,0.9103434079163767,True
40,ALB,Williams,46,3,MEDIUM,13.0,15,88.51699829101562,5194.584355623543,660,88.65399742126465,1.0,0.5060606060606061,0.5068920328207519,0.16606122104352028,0.0,314.0,315.0,223.89639282226562,88.33989686362406,-0.17710142739156254,False,True,True,True,42.54657542111529,315.0,0.9617038520213578,0.0,0.0,88.65399742126465,0.7931034482758621,1.0,1.0,True
41,ALB,Williams,47,3,MEDIUM,14.0,16,89.56300354003906,5205.924114033737,687,89.68500518798828,1.0,0.4963609898107715,0.49084023705523167,0.17214690775387526,0.08382669684793775,323.12810119628904,326.0,222.79501342773438,89.5572695193174,-0.005734020721661182,False,True,True,True,38.52553015156433,316.0,0.9405320366132722,0.61080451847962,0.0,89.68500518798828,0.8103448275862069,0.38919548152037997,0.15147312283588044,False
42,ALB,Williams,48,3,MEDIUM,15.0,16,88.9469985961914,5192.946016784042,657,89.08499908447266,1.0,0.4961948249619482,0.4853004245946298,0.16657128049991482,0.0,315.0,316.0,228.0,88.52907516131228,-0.4179234348791283,False,True,True,True,43.389187705530304,315.84954833984375,0.9274647215865751,1.0,0.0,89.08499908447266,0.8275862068965517,0.0,0.0,False
43,ALB,Williams,49,3,MEDIUM,16.0,16,89.29000091552734,5190.750386802228,674,89.42800089716911,1.0,0.5148367952522255,0.5105223430311158,0.18252673373150022,0.08363152498681747,323.7992544555664,326.0,221.87311553955078,89.08591740379154,-0.20408351173580286,False,True,True,True,39.575592262588586,318.0,0.9367944317315026,0.9677729576802644,0.0,89.42800089716911,0.8448275862068966,0.03222704231973561,0.00103858225667803,False
44,ALB,Williams,50,3,MEDIUM,17.0,17,89.5260009765625,5181.819720850513,651,89.66500091552734,1.0,0.5069124423963134,0.5137233535964173,0.17753853603607245,0.09412816991277909,321.0,324.0,217.4600067138672,89.25776392548259,-0.2682370510799075,False,True,True,True,46.45565344306433,316.0,0.9533705186880245,1.0,0.0,89.66500091552734,0.8620689655172413,0.0,0.0,False
45,ALB,Williams,51,3,MEDIUM,18.0,17,89.41999816894531,5199.758494266652,672,89.54100036621094,1.0,0.5148809523809523,0.5065835756580557,0.1679566155245623,0.08889781275524403,320.0,326.0,220.73880767822266,89.38160720257376,-0.03839096637155137,False,True,True,True,45.36981402464843,319.40460205078125,0.9652316933638444,1.0,0.0,89.54100036621094,0.8793103448275862,0.0,0.0,False
46,ALB,Williams,52,3,MEDIUM,19.0,17,89.39299774169922,5183.23044744119,646,89.53199768066406,1.0,0.4938080495356037,0.48854046017609676,0.18805567092606837,0.16933609983964398,332.91224670410156,334.0,219.10781860351562,89.26038809057914,-0.1326096511200774,False,True,True,True,44.15742539187683,334.0,0.9498617467581999,1.0,0.0,89.53199768066406,0.896551724137931,0.0,0.0,False
47,ALB,Williams,53,3,MEDIUM,20.0,16,88.62699890136719,5181.365229486704,664,88.76599884033203,1.0,0.5271084337349398,0.5334473960391197,0.17392920549042062,0.0946195861582432,334.0,336.0,218.75177001953125,88.51860799626137,-0.10839090510582139,True,True,True,True,33.012080581014054,335.397705078125,0.9584143783371473,0.46533583010943863,0.0,88.76599884033203,0.9137931034482759,0.5346641698905614,0.28586577456476314,False
48,ALB,Williams,54,3,MEDIUM,21.0,16,88.75199890136719,5174.485636991337,646,88.89199829101562,1.0,0.5851393188854489,0.5783534250224782,0.16649404930903564,0.0,310.5806182861328,312.0,224.2562484741211,88.30372488193672,-0.44827401943047107,False,True,True,True,44.07063653726297,311.9098815917969,0.9737843249427917,0.0,0.0,88.89199829101562,0.9310344827586207,1.0,1.0,True
49,ALB,Williams,55,3,MEDIUM,22.0,16,88.78500366210938,5202.320252253472,672,88.906005859375,1.0,0.5818452380952381,0.5669922588330235,0.1669179126597173,0.0,312.8195315551758,314.0,226.03759765625,88.7571162331442,-0.02788742896517249,False,True,True,True,42.97657387954846,313.9358825683594,0.9608266590389016,0.0,0.0,88.906005859375,0.9482758620689655,1.0,1.0,True
50,ALB,Williams,56,3,MEDIUM,23.0,16,89.06099700927734,5192.538083602173,662,89.20099639892578,1.0,0.5755287009063444,0.5636482987196189,0.1748859056892495,0.0,314.0,315.0,221.7468719482422,88.83902344556961,-0.2219735637077349,False,True,True,True,51.312828018797916,314.9837646484375,0.9550343249427917,0.08428154443563766,0.0,89.20099639892578,0.9655172413793104,0.9157184555643624,0.8385402898611811,True
51,ALB,Williams,57,3,MEDIUM,24.0,16,89.10299682617188,5192.360526584522,658,89.24299621582031,1.0,0.560790273556231,0.5638874138280955,0.18687181859201532,0.0,319.0,320.0,220.5124969482422,88.89570000991054,-0.20729681626133356,False,True,True,True,47.638865536061786,320.0,0.9720299389778795,1.0,0.0,89.24299621582031,0.9827586206896551,0.0,0.0,False
52,ALB,Williams,58,3,MEDIUM,25.0,16,89.25599670410156,5193.660039683849,647,89.39399719238281,1.0,0.5672333848531684,0.5614582915494941,0.1811755145279742,0.0,319.0,319.0,221.4499969482422,89.20739279403463,-0.04860391006693021,False,True,True,True,45.621170163698146,319.0,0.9594107551487414,0.989551892327847,0.010448107672152974,89.39399719238281,1.0,0.010448107672152984,0.00010916295392890205,False
53,ALO,Aston Martin,2,1,MEDIUM,3.0,5,90.39600372314453,5190.573736782056,688,90.52899932861328,1.0,0.5087209302325582,0.4986247075317275,0.19486568012973737,0.15729768123004087,331.0252081298828,334.0,220.0,90.20900322379953,-0.18700049934500385,False,True,True,True,38.2875993763864,333.96417236328125,0.8930158276125096,1.0,0.0,90.52899932861328,0.034482758620689655,0.0,0.0,False
54,ALO,Aston Martin,3,1,MEDIUM,4.0,5,90.05899810791016,5202.340412858074,683,90.19299697875977,1.0,0.5329428989751098,0.5144855343864774,0.19340750626608447,0.16098815605251884,329.02699890136716,331.0,223.71429443359375,89.89221281214682,-0.1667852957633329,False,True,True,True,36.694015266900756,331.0,0.8866466437833714,1.0,0.0,90.19299697875977,0.05172413793103448,0.0,0.0,False
55,ALO,Aston Martin,4,1,MEDIUM,5.0,6,90.89600372314453,5196.781670526684,682,91.03000259399414,1.0,0.4941348973607038,0.49290337677595775,0.17623866816404948,0.07998459873119727,310.5645458984375,312.0,218.0,90.9211762906863,0.025172567541773105,False,True,True,True,39.410481075145924,311.9300842285156,0.9111365369946606,1.0,0.0,91.03000259399414,0.06896551724137931,0.0,0.0,False
56,ALO,Aston Martin,5,1,MEDIUM,6.0,6,90.19599914550781,5193.8555336683985,685,90.3219985961914,1.0,0.49635036496350365,0.4942649326128704,0.1807200451317017,0.1727264894707478,328.0,329.0,214.0,90.17936059141924,-0.016638554088572732,False,True,True,True,38.79627697532248,329.0,0.8672006102212052,1.0,0.0,90.3219985961914,0.08620689655172414,0.0,0.0,False
57,ALO,Aston Martin,6,1,MEDIUM,7.0,6,90.41200256347656,5205.258485876621,674,90.54500198364258,1.0,0.526706231454006,0.5195538514791289,0.16390743609587008,0.0,311.0,312.0,221.0,90.1660859109108,-0.2459166525657679,False,True,True,True,36.347044199504445,311.9110412597656,0.9574561403508772,1.0,0.0,90.54500198364258,0.10344827586206896,0.0,0.0,False
58,ALO,Aston Martin,7,1,MEDIUM,8.0,6,90.31900024414062,5198.901835479095,670,90.45199584960938,1.0,0.5268656716417911,0.5307456128364662,0.17779598487616616,0.0,309.0,310.0,219.18224334716797,90.47476711022361,0.15576686608298473,False,True,True,True,37.712205744207985,309.937255859375,0.9073703279938977,0.6394441621616698,0.0,90.45199584960938,0.1206896551724138,0.36055583783833023,0.13000051219930028,False
59,ALO,Aston Martin,8,1,MEDIUM,9.0,6,90.0989990234375,5174.632091445894,692,90.23099899291992,1.0,0.5635838150289018,0.5631212105262157,0.16575230467860697,0.0,308.0,309.0,220.0,89.81593066377042,-0.28306835966708377,False,True,True,True,40.49844164856033,308.9748840332031,0.9790570175438597,0.22401393619510673,0.0,90.23099899291992,0.13793103448275862,0.7759860638048932,0.6021543712194118,False
60,ALO,Aston Martin,9,1,MEDIUM,10.0,6,90.01100158691406,5195.14714338255,678,90.13899993896484,1.0,0.5294985250737463,0.5207845461192029,0.16993769794727737,0.0,307.3149365234375,308.0,221.6624984741211,89.908773269391,-0.10222831752305694,False,True,True,True,39.387548603079864,308.0,0.9118754767353167,0.06665262906824795,0.0,90.13899993896484,0.15517241379310345,0.933347370931752,0.8711373148252135,True
61,ALO,Aston Martin,10,1,MEDIUM,11.0,6,90.0250015258789,5193.627128603913,690,90.15300369262695,1.0,0.5347826086956522,0.5420119579052556,0.16903484371835076,0.0,307.5711322021484,308.0,221.0,89.88948580811484,-0.1355157177640649,False,True,True,True,37.25855198762734,308.0,0.8418239893211289,0.5535145689288175,0.0,90.15300369262695,0.1724137931034483,0.44648543107118255,0.1993492401588197,False
62,ALO,Aston Martin,11,1,MEDIUM,12.0,6,89.80000305175781,5187.3369788819255,695,89.92800235748291,1.0,0.543884892086331,0.5443021651581511,0.17926559613736884,0.0,308.0,309.0,220.90567016601562,89.7278500299332,-0.07215302182461869,False,True,True,True,39.040434064148144,308.934814453125,0.9404128527841342,0.3089917323942938,0.0,89.92800235748291,0.1896551724137931,0.6910082676057062,0.4774924258994393,False
63,ALO,Aston Martin,12,1,MEDIUM,13.0,6,89.96900177001953,5195.1485623637445,690,90.09700012207031,1.0,0.5492753623188406,0.5486197846144284,0.16246940201846122,0.0,308.0,309.0,220.78784942626953,89.90556405034316,-0.06343771967637224,False,True,True,True,38.80376396099645,309.0,0.9736842105263158,1.0,0.0,90.09700012207031,0.20689655172413793,0.0,0.0,False
64,ALO,Aston Martin,13,1,MEDIUM,14.0,6,89.96800231933594,5213.956517755032,658,90.09700012207031,1.0,0.5729483282674772,0.5507287849196143,0.17268050850887876,0.0,308.795747680664,309.0,223.0,90.08674637304965,0.1187440537137121,False,True,True,True,34.99880068479559,309.0,0.9777316933638444,0.9386105436154237,0.0,90.09700012207031,0.22413793103448276,0.06138945638457627,0.003768665355193792,False
65,ALO,Aston Martin,14,1,MEDIUM,15.0,5,90.26699829101562,5206.577916398407,677,90.3969955444336,1.0,0.5435745937961596,0.5423189214006987,0.16770471869259565,0.0,306.71330688476564,308.0,221.0,90.22412783360463,-0.0428704574109986,False,True,True,True,35.95500580508719,308.0,0.9440312738367659,0.7107979354374788,0.0,90.3969955444336,0.2413793103448276,0.2892020645625212,0.08363783414722467,False
66,ALO,Aston Martin,15,1,MEDIUM,16.0,5,89.83599853515625,5216.233456019319,692,89.9640007019043,1.0,0.5910404624277457,0.5825440022256216,0.17076834746021619,0.0,304.0,306.0,224.88750457763672,89.72992780421971,-0.10607073093653696,False,True,True,True,41.62552888368589,305.8149108886719,0.963996948893974,0.0,0.0,89.9640007019043,0.25862068965517243,1.0,1.0,True
67,ALO,Aston Martin,18,2,HARD,3.0,14,89.99299621582031,5228.082062858939,667,90.12300109863281,1.0,0.5367316341829086,0.5264250839908091,0.1700009817904641,0.0,308.0,309.0,226.4499969482422,89.75868693828781,-0.2343092775325033,False,True,True,True,37.6305027747089,309.0,0.8975924866514111,0.15378980431237757,0.0,90.12300109863281,0.3103448275862069,0.8462101956876225,0.7160716952856843,True
68,ALO,Aston Martin,19,2,HARD,4.0,13,90.11199951171875,5224.076545628488,667,90.24200057983398,1.0,0.5352323838080959,0.5212650443966557,0.17022009034426583,0.0,310.138125,311.0,226.0,89.90303399749604,-0.2089655142227116,False,True,True,True,39.08152189044287,311.0,0.9075896262395119,0.01030562333261288,0.0,90.24200057983398,0.3275862068965517,0.9896943766673871,0.979494959207048,True
69,ALO,Aston Martin,20,2,HARD,5.0,12,90.10700225830078,5216.794046423764,693,90.23600387573242,1.0,0.5223665223665224,0.5101179084928417,0.18618950901648953,0.0,310.0,311.0,223.96261596679688,90.22082199807932,0.11381973977853477,False,True,True,True,40.47648767347674,311.0,0.925939168573608,0.007513680505885754,0.0,90.23600387573242,0.3448275862068966,0.9924863194941143,0.985029094382973,True
70,ALO,Aston Martin,21,2,HARD,6.0,11,90.03099822998047,5194.75774495265,680,90.1609992980957,1.0,0.5676470588235294,0.5489180290258181,0.18144200601095867,0.0,313.0,314.0,222.9583282470703,89.53478517279444,-0.4962130571860257,False,True,True,True,42.64076241167049,313.9736328125,0.9341628527841342,0.39799916776548844,0.0,90.1609992980957,0.3620689655172414,0.6020008322345116,0.3624050020110446,False
71,ALO,Aston Martin,22,2,HARD,7.0,11,90.32099914550781,5202.306725192368,685,90.45049858093262,1.0,0.4948905109489051,0.48874799668871766,0.19946823697915936,0.17469222321207928,327.0356005859375,328.0,220.0,90.13350063860537,-0.1874985069024433,False,True,True,True,41.24469781317395,328.0,0.8870757055682685,1.0,0.0,90.45049858093262,0.3793103448275862,0.0,0.0,False
72,ALO,Aston Martin,23,2,HARD,8.0,10,89.41999816894531,5203.249980626464,680,89.54999828338623,1.0,0.5397058823529411,0.5351758784738386,0.1889447973145979,0.17734229738219642,344.0,345.0,221.14151000976562,89.3601393191166,-0.059858849828714256,False,True,True,True,41.707044003209774,345.0,0.9646834477498093,1.0,0.0,89.54999828338623,0.39655172413793105,0.0,0.0,False
73,ALO,Aston Martin,24,2,HARD,9.0,10,90.8030014038086,5206.285526490786,670,90.93400192260742,1.0,0.5059701492537313,0.5131083887009218,0.2133525581195549,0.16936462223469168,326.0,327.0,212.9142837524414,90.71739469041145,-0.08560671339714077,False,True,True,True,34.07193179323461,326.9055480957031,0.9099017925247902,1.0,0.0,90.93400192260742,0.41379310344827586,0.0,0.0,False
74,ALO,Aston Martin,25,2,HARD,10.0,10,90.26000213623047,5193.161208366156,691,90.38900375366211,1.0,0.5137481910274964,0.5029373286949299,0.19296591233527333,0.1655068477714752,338.1360076904297,340.0,218.0,90.02476554907635,-0.23523658715411955,False,True,True,True,38.04254028666959,339.9951477050781,0.9233075896262396,1.0,0.0,90.38900375366211,0.43103448275862066,0.0,0.0,False
75,ALO,Aston Martin,26,2,HARD,11.0,10,89.8239974975586,5214.922481313229,673,89.95499801635742,1.0,0.5423476968796433,0.5386582634834423,0.18898334764065708,0.1760769178347989,329.0,330.0,220.74000549316406,89.60913944934471,-0.214858048213884,False,True,True,True,41.35407543513421,329.9415283203125,0.9497425629290618,0.9764326297222915,0.0,89.95499801635742,0.4482758620689655,0.0235673702777085,0.000555420941806618,False
76,ALO,Aston Martin,27,2,HARD,12.0,9,89.75,5212.528994187414,661,89.8809986114502,1.0,0.5627836611195158,0.5525304726222859,0.18423240861269113,0.0952370311654715,329.0,329.0,220.0,89.66439824756347,-0.08560175243653134,False,True,True,True,42.57569216625793,329.0,0.9566599923722349,1.0,0.0,89.8809986114502,0.46551724137931033,0.0,0.0,False
77,ALO,Aston Martin,28,2,HARD,13.0,9,90.53299713134766,5237.345379053711,673,90.66499710083008,1.0,0.5274888558692422,0.5229471887512604,0.17073834369386323,0.0,309.0,310.0,222.0,90.55254056922598,0.01954343787832613,False,True,True,True,41.97618321041966,310.0,0.8490894355453852,0.4758176207337102,0.0,90.66499710083008,0.4827586206896552,0.5241823792662899,0.27476716673326856,False
78,ALO,Aston Martin,29,2,HARD,14.0,9,90.39700317382812,5215.050948227657,697,90.52500224113464,1.0,0.5351506456241033,0.5272908963829616,0.16169012723424112,0.0,309.0,310.0,223.0,90.15396716390143,-0.24303600992669772,False,True,True,True,39.304413625534664,310.0,0.8855406178489703,0.13918804929226108,0.0,90.52500224113464,0.5,0.860811950707739,0.7409972144812629,True
79,ALO,Aston Martin,30,2,HARD,15.0,9,90.41000366210938,5204.119685013757,670,90.53800201416016,1.0,0.5194029850746269,0.508095990396728,0.18776635845614523,0.0,308.0455142211914,309.0,223.1781234741211,90.25871720230487,-0.15128645980450983,False,True,True,True,42.316489321170764,309.0,0.9449275362318841,0.01951664772477822,0.0,90.53800201416016,0.5172413793103449,0.9804833522752218,0.9613476040888567,True
80,ALO,Aston Martin,31,2,HARD,16.0,9,89.70800018310547,5197.467319823172,685,89.84099984169006,1.0,0.5226277372262774,0.5320955909334701,0.166983881833488,0.0,308.9816198730469,310.0,223.0,89.63142066328437,-0.07657951982109523,False,True,True,True,43.657759794289,309.9881591796875,0.9515160183066361,0.001480389341380384,0.0,89.84099984169006,0.5344827586206896,0.9985196106586196,0.9970414128698413,True
81,ALO,Aston Martin,32,2,HARD,17.0,8,90.0479965209961,5196.654178491713,687,90.17399597167969,1.0,0.5254730713245997,0.5066094199768074,0.16589041948049993,0.0,308.14,310.0,224.0,90.00541529707431,-0.042581223921786204,False,True,True,True,42.88935868381059,309.9486389160156,0.925939168573608,0.012642225437729488,0.0,90.17399597167969,0.5517241379310345,0.9873577745622705,0.9748753749885594,True
82,ALO,Aston Martin,33,2,HARD,18.0,7,89.98200225830078,5200.556680973679,700,90.10200500488281,1.0,0.5428571428571428,0.5174913366808215,0.17048451081089092,0.0,308.00621307373046,309.0,230.0,89.77748371681969,-0.20451854148109305,False,True,True,True,42.05828143102535,309.0,0.9344918001525553,0.0014761062799273487,0.0,90.10200500488281,0.5689655172413793,0.9985238937200727,0.997049966329895,True
83,ALO,Aston Martin,34,2,HARD,19.0,7,89.7509994506836,5204.243590197922,672,89.87800216674805,1.0,0.5401785714285714,0.536627446592945,0.15442046678111296,0.0,308.5908312988281,309.0,223.0,89.67898225065466,-0.07201720002893808,False,True,True,True,41.97012217762377,309.0,0.9195509153318078,0.0,0.0,89.87800216674805,0.5862068965517241,1.0,1.0,True
84,ALO,Aston Martin,35,2,HARD,20.0,7,89.76399993896484,5194.892308469058,673,89.88999938964844,1.0,0.5260029717682021,0.5232394937533006,0.15264213725916567,0.0,308.0,309.0,222.84112548828125,89.64417118701206,-0.11982875195278098,False,True,True,True,44.273159513352425,308.98016357421875,0.9088053012967201,0.0075536862732516604,0.0,89.88999938964844,0.603448275862069,0.9924463137267483,0.9849496856298113,True
85,ALO,Aston Martin,36,2,HARD,21.0,7,89.81900024414062,5213.8733523974415,673,89.94499969482422,1.0,0.5141158989598811,0.5171382204209234,0.16501207167516974,0.0,308.0,309.0,225.0,89.79885139784938,-0.020148846291249356,False,True,True,True,42.13413157862582,309.0,0.9130816170861937,0.048262823036301396,0.0,89.94499969482422,0.6206896551724138,0.9517371769636986,0.9058036540148307,True
86,ALO,Aston Martin,37,2,HARD,22.0,7,90.30000305175781,5202.710539347119,676,90.43500328063965,1.0,0.5192307692307693,0.5038204285583493,0.16321114800997436,0.0,309.078125,310.0,223.28125,90.05903864525702,-0.24096440650079387,False,True,True,True,45.8725943179331,310.0,0.9216533180778033,0.0,0.0,90.43500328063965,0.6379310344827587,1.0,1.0,True
87,ALO,Aston Martin,38,2,HARD,23.0,7,90.51200103759766,5161.826591081565,655,90.64750099182129,1.0,0.5221374045801527,0.49739370141400396,0.1668220783089934,0.0,308.0,309.0,228.25,89.75913072379541,-0.7528703138022479,False,True,True,True,38.156729420611704,309.0,0.951067887109077,0.24418767085733128,0.0,90.64750099182129,0.6551724137931034,0.7558123291426687,0.5712522768840658,False
88,ALO,Aston Martin,39,2,HARD,24.0,7,90.10099792480469,5205.028031640053,667,90.23099517822266,1.0,0.5157421289355323,0.5219713416577343,0.15736278127638878,0.0,307.2615368652344,309.0,225.42999267578125,89.97863686304993,-0.12236106175475925,False,True,True,True,37.69300506867386,308.9590759277344,0.9598588863463005,0.01196929978353322,0.0,90.23099517822266,0.6724137931034483,0.9880307002164668,0.9762046645702417,True
89,ALO,Aston Martin,40,2,HARD,25.0,7,89.98400115966797,5210.942791984857,680,90.11899948120117,1.0,0.5338235294117647,0.5333170805474312,0.14913609608470652,0.0,303.01721313476565,304.0,223.9187469482422,89.86405038190749,-0.11995077776047935,False,True,True,True,36.31984127080883,304.0,0.9344822654462243,0.002219253979666151,0.0,90.11899948120117,0.6896551724137931,0.9977807460203338,0.9955664171288939,True
90,ALO,Aston Martin,41,2,HARD,26.0,7,89.5270004272461,5207.735457746536,696,89.6520004272461,1.0,0.5229885057471264,0.524159954005947,0.16239462905162658,0.0,307.372329711914,308.0,227.46597290039062,89.49403144526337,-0.03296898198271947,False,True,True,True,44.03042712035507,308.0,0.9242658276125096,0.0,0.0,89.6520004272461,0.7068965517241379,1.0,1.0,True
91,ALO,Aston Martin,42,2,HARD,27.0,7,88.947998046875,5201.779454341324,660,89.08399963378906,1.0,0.5803030303030303,0.5758160191978396,0.17107456991519146,0.0,307.0,308.0,227.0,88.63454514119947,-0.31345290567553263,False,True,True,True,45.43865951558801,308.0,0.9562118611746758,0.011360076352182663,0.0,89.08399963378906,0.7241379310344828,0.9886399236478174,0.9774088986303622,True
92,ALO,Aston Martin,43,2,HARD,28.0,6,89.63800048828125,5209.971024505794,675,89.77400064468384,1.0,0.52,0.5176666136841704,0.1630873046635618,0.0,308.0,309.0,224.0,89.56536403250868,-0.07263645577256739,False,True,True,True,35.128469169093094,308.9441223144531,0.9162614416475973,0.002495154558174449,0.0,89.77400064468384,0.7413793103448276,0.9975048454418256,0.9950159166799204,True
93,ALO,Aston Martin,44,2,HARD,29.0,6,89.12999725341797,5210.294482432455,670,89.2659969329834,1.0,0.5194029850746269,0.517677520594552,0.16178612160985734,0.0,307.680816040039,308.0,222.6808090209961,89.24817369727263,0.11817644385466508,False,True,True,True,40.85848158656849,308.0,0.9171481693363844,0.0,0.0,89.2659969329834,0.7586206896551724,1.0,1.0,True
94,ALO,Aston Martin,45,2,HARD,30.0,6,89.3550033569336,5206.298220049948,689,89.4780044555664,1.0,0.5283018867924528,0.5120141955903879,0.14886347154913332,0.0,308.0,309.0,225.0,89.34367228320109,-0.011331073732506525,False,True,True,True,39.58901055371809,309.0,0.938868230358505,0.0,0.0,89.4780044555664,0.7758620689655172,1.0,1.0,True
95,ALO,Aston Martin,46,2,HARD,31.0,6,89.23500061035156,5202.245557718337,673,89.3720006942749,1.0,0.5274888558692422,0.5232287672826925,0.16829650230674215,0.0,307.29061401367187,309.0,223.15000915527344,89.01187166220079,-0.223128948150773,False,True,True,True,46.544746476011916,308.9644470214844,0.9301058352402746,0.0,0.0,89.3720006942749,0.7931034482758621,1.0,1.0,True
96,ALO,Aston Martin,47,2,HARD,32.0,6,89.12000274658203,5216.99791599533,673,89.2430009841919,1.0,0.5572065378900446,0.5346188539111659,0.1617942394173575,0.0,309.1143688964844,310.0,228.3070526123047,89.25510715910889,0.13510441252685723,False,True,True,True,43.438470716683646,310.0,0.93380530129672,0.0,0.0,89.2430009841919,0.8103448275862069,1.0,1.0,True
97,ALO,Aston Martin,48,2,HARD,33.0,6,89.44599914550781,5198.147545898185,666,89.56899929046631,1.0,0.5285285285285285,0.5209058137549397,0.15140297259463736,0.0,307.0,309.0,227.53570556640625,89.19930244168839,-0.2466967038194241,False,True,True,True,44.964938460896576,309.0,0.9364559496567506,0.0,0.0,89.56899929046631,0.8275862068965517,1.0,1.0,True
